student_id,rank,job_id,title,company,score,status
130,3,110,Data Scientist,Meridian Apps,0.7195,ok
130,4,114,Data Scientist,Driftwood Analytics,0.6766,ok
130,5,112,Data Scientist,Vertex Analytics,0.6766,ok
283,1,104,Data Analyst,Bluepeak Systems,0.8483,ok
283,2,106,Data Analyst,Meridian Apps,0.6704,ok
283,3,105,Data Analyst,Northbridge Data Labs,0.6229,ok
283,4,108,Data Analyst,Ferrous Tech,0.6185,ok
283,5,162,Business Analyst,Driftwood Analytics,0.5984,ok
83,1,144,Full Stack Developer,Harborview Software,0.9542,ok
83,2,148,Full Stack Developer,Lumen Stack,0.8698,ok
83,3,147,Full Stack Developer,Cobalt Cloud Studio,0.8236,ok
83,4,145,Full Stack Developer,Harborview Software,0.7522,ok
83,5,143,Full Stack Developer,Skyline Softworks,0.6521,ok
85,1,110,Data Scientist,Meridian Apps,0.7017,ok
85,2,116,Data Scientist,Crestline Digital,0.6013,ok
85,3,114,Data Scientist,Driftwood Analytics,0.5851,ok
85,4,112,Data Scientist,Vertex Analytics,0.5851,ok
85,5,111,Data Scientist,Driftwood Analytics,0.573,ok
67,1,120,ML Engineer,Meridian Apps,0.924,ok
67,2,117,ML Engineer,Bluepeak Systems,0.903,ok
67,3,118,ML Engineer,Meridian Apps,0.8587,ok
67,4,109,Data Scientist,Meridian Apps,0.7284,ok
67,5,124,ML Engineer,Westgate Solutions,0.6992,ok
289,1,144,Full Stack Developer,Harborview Software,0.981,ok
289,2,148,Full Stack Developer,Lumen Stack,0.8935,ok
289,3,145,Full Stack Developer,Harborview Software,0.8686,ok
289,4,147,Full Stack Developer,Cobalt Cloud Studio,0.8457,ok
289,5,143,Full Stack Developer,Skyline Softworks,0.6681,ok
164,1,131,Backend Developer,Granite Edge Tech,0.9146,ok
164,2,130,Backend Developer,Westgate Solutions,0.8847,ok
164,3,127,Backend Developer,Ferrous Tech,0.8175,ok
164,4,126,Backend Developer,Driftwood Analytics,0.7871,ok
164,5,125,Backend Developer,Meridian Apps,0.7427,ok
155,1,127,Backend Developer,Ferrous Tech,0.8702,ok
155,2,131,Backend Developer,Granite Edge Tech,0.7391,ok
155,3,132,Backend Developer,Granite Edge Tech,0.7215,ok
155,4,130,Backend Developer,Westgate Solutions,0.6881,ok
155,5,126,Backend Developer,Driftwood Analytics,0.6852,ok
20,1,179,Product Manager,Quanta Robotics,0.8946,ok
20,2,174,Product Manager,Orbit Cloud Co,0.8705,ok
20,3,175,Product Manager,Altrodav Technologies,0.8143,ok
20,4,158,Business Analyst,Bluepeak Systems,0.6517,ok
20,5,178,Product Manager,Ferrous Tech,0.6434,ok
125,1,169,QA Engineer,Quanta Robotics,0.8872,ok
125,2,167,QA Engineer,Granite Edge Tech,0.8807,ok
125,3,166,QA Engineer,Skyline Softworks,0.8807,ok
125,4,168,QA Engineer,Granite Edge Tech,0.8571,ok
125,5,165,QA Engineer,Meridian Apps,0.8477,ok
80,1,118,ML Engineer,Meridian Apps,0.8847,ok
80,2,120,ML Engineer,Meridian Apps,0.7829,ok
80,3,117,ML Engineer,Bluepeak Systems,0.7659,ok
80,4,122,ML Engineer,Harborview Software,0.7568,ok
80,5,123,ML Engineer,Ferrous Tech,0.6643,ok
115,1,169,QA Engineer,Quanta Robotics,0.8347,ok
115,2,167,QA Engineer,Granite Edge Tech,0.8245,ok
115,3,166,QA Engineer,Skyline Softworks,0.8245,ok
115,4,168,QA Engineer,Granite Edge Tech,0.7774,ok
115,5,165,QA Engineer,Meridian Apps,0.7725,ok
119,1,134,Frontend Developer,Lumen Stack,0.6582,ok
119,2,133,Frontend Developer,Driftwood Analytics,0.5919,ok
119,3,137,Frontend Developer,Bluepeak Systems,0.5366,ok
119,4,136,Frontend Developer,Bluepeak Systems,0.4987,ok
119,5,139,Frontend Developer,Quanta Robotics,0.4987,ok
73,1,163,Business Analyst,Meridian Apps,0.8434,ok
73,2,162,Business Analyst,Driftwood Analytics,0.8331,ok
73,3,159,Business Analyst,Northbridge Data Labs,0.8331,ok
73,4,161,Business Analyst,Orbit Cloud Co,0.8331,ok
73,5,105,Data Analyst,Northbridge Data Labs,0.8002,ok
16,1,137,Frontend Developer,Bluepeak Systems,0.9007,ok
16,2,143,Full Stack Developer,Skyline Softworks,0.7637,ok
16,3,142,Full Stack Developer,Ferrous Tech,0.7637,ok
16,4,135,Frontend Developer,Skyline Softworks,0.6922,ok
16,5,144,Full Stack Developer,Harborview Software,0.6563,ok
11,1,127,Backend Developer,Ferrous Tech,0.9679,ok
11,2,131,Backend Developer,Granite Edge Tech,0.8235,ok
11,3,132,Backend Developer,Granite Edge Tech,0.7975,ok
11,4,130,Backend Developer,Westgate Solutions,0.7665,ok
11,5,126,Backend Developer,Driftwood Analytics,0.7617,ok
195,1,109,Data Scientist,Meridian Apps,0.7622,ok
195,2,108,Data Analyst,Ferrous Tech,0.5723,ok
195,3,116,Data Scientist,Crestline Digital,0.5682,ok
195,4,115,Data Scientist,Meridian Apps,0.566,ok
195,5,110,Data Scientist,Meridian Apps,0.5613,ok
102,1,134,Frontend Developer,Lumen Stack,1.0,ok
102,2,140,Frontend Developer,Harborview Software,0.6549,ok
102,3,141,Full Stack Developer,Vertex Analytics,0.6411,ok
102,4,143,Full Stack Developer,Skyline Softworks,0.5658,ok
102,5,142,Full Stack Developer,Ferrous Tech,0.5658,ok
69,1,118,ML Engineer,Meridian Apps,0.9759,ok
69,2,120,ML Engineer,Meridian Apps,0.8605,ok
69,3,117,ML Engineer,Bluepeak Systems,0.8413,ok
69,4,122,ML Engineer,Harborview Software,0.831,ok
69,5,123,ML Engineer,Ferrous Tech,0.7261,ok
225,1,117,ML Engineer,Bluepeak Systems,0.7668,ok
225,2,118,ML Engineer,Meridian Apps,0.5325,ok
225,3,120,ML Engineer,Meridian Apps,0.5283,ok
225,4,132,Backend Developer,Granite Edge Tech,0.5113,ok
225,5,124,ML Engineer,Westgate Solutions,0.4784,ok
38,1,136,Frontend Developer,Bluepeak Systems,0.7881,ok
38,2,139,Frontend Developer,Quanta Robotics,0.7881,ok
38,3,138,Frontend Developer,Quanta Robotics,0.7771,ok
38,4,134,Frontend Developer,Lumen Stack,0.7346,ok
38,5,135,Frontend Developer,Skyline Softworks,0.7074,ok
17,1,173,Product Manager,Vertex Analytics,0.9577,ok
17,2,176,Product Manager,Ferrous Tech,0.8478,ok
17,3,177,Product Manager,Granite Edge Tech,0.6463,ok
17,4,180,Product Manager,Crestline Digital,0.6252,ok
17,5,178,Product Manager,Ferrous Tech,0.5713,ok
180,1,152,DevOps Engineer,Granite Edge Tech,1.0,ok
180,2,149,DevOps Engineer,Northbridge Data Labs,0.8499,ok
180,3,154,DevOps Engineer,Northbridge Data Labs,0.8298,ok
180,4,156,DevOps Engineer,Cobalt Cloud Studio,0.8297,ok
180,5,153,DevOps Engineer,Meridian Apps,0.5792,ok
148,1,169,QA Engineer,Quanta Robotics,0.9746,ok
148,2,167,QA Engineer,Granite Edge Tech,0.9673,ok
148,3,166,QA Engineer,Skyline Softworks,0.9673,ok
148,4,168,QA Engineer,Granite Edge Tech,0.9408,ok
148,5,165,QA Engineer,Meridian Apps,0.9302,ok
275,1,134,Frontend Developer,Lumen Stack,0.8619,ok
275,2,140,Frontend Developer,Harborview Software,0.5649,ok
275,3,156,DevOps Engineer,Cobalt Cloud Studio,0.5579,ok
275,4,141,Full Stack Developer,Vertex Analytics,0.5534,ok
275,5,151,DevOps Engineer,Meridian Apps,0.516,ok
68,1,125,Backend Developer,Meridian Apps,0.7687,ok
68,2,126,Backend Developer,Driftwood Analytics,0.7315,ok
68,3,170,QA Engineer,Lumen Stack,0.7279,ok
68,4,131,Backend Developer,Granite Edge Tech,0.6042,ok
68,5,129,Backend Developer,Skyline Softworks,0.5461,ok
229,1,157,Business Analyst,Crestline Digital,0.8862,ok
229,2,162,Business Analyst,Driftwood Analytics,0.7884,ok
229,3,159,Business Analyst,Northbridge Data Labs,0.7884,ok
229,4,161,Business Analyst,Orbit Cloud Co,0.7884,ok
229,5,158,Business Analyst,Bluepeak Systems,0.6918,ok
70,1,144,Full Stack Developer,Harborview Software,0.981,ok
70,2,148,Full Stack Developer,Lumen Stack,0.8935,ok
70,3,145,Full Stack Developer,Harborview Software,0.8686,ok
70,4,147,Full Stack Developer,Cobalt Cloud Studio,0.8457,ok
70,5,143,Full Stack Developer,Skyline Softworks,0.6681,ok
32,1,102,Data Analyst,Vertex Analytics,0.8262,ok
32,2,106,Data Analyst,Meridian Apps,0.771,ok
32,3,105,Data Analyst,Northbridge Data Labs,0.7088,ok
32,4,108,Data Analyst,Ferrous Tech,0.7029,ok
32,5,116,Data Scientist,Crestline Digital,0.6976,ok
184,1,169,QA Engineer,Quanta Robotics,0.8632,ok
184,2,168,QA Engineer,Granite Edge Tech,0.8039,ok
184,3,167,QA Engineer,Granite Edge Tech,0.7513,ok
184,4,166,QA Engineer,Skyline Softworks,0.7513,ok
184,5,172,QA Engineer,Ferrous Tech,0.7468,ok
266,1,101,Data Analyst,Crestline Digital,1.0,ok
266,2,106,Data Analyst,Meridian Apps,0.8863,ok
266,3,107,Data Analyst,Quanta Robotics,0.8569,ok
266,4,102,Data Analyst,Vertex Analytics,0.8312,ok
266,5,163,Business Analyst,Meridian Apps,0.7704,ok
226,1,110,Data Scientist,Meridian Apps,0.8146,ok
226,2,114,Data Scientist,Driftwood Analytics,0.7948,ok
226,3,112,Data Scientist,Vertex Analytics,0.7948,ok
226,4,111,Data Scientist,Driftwood Analytics,0.7866,ok
226,5,115,Data Scientist,Meridian Apps,0.6643,ok
141,1,114,Data Scientist,Driftwood Analytics,0.9648,ok
141,2,112,Data Scientist,Vertex Analytics,0.9648,ok
141,3,110,Data Scientist,Meridian Apps,0.846,ok
141,4,111,Data Scientist,Driftwood Analytics,0.8051,ok
141,5,115,Data Scientist,Meridian Apps,0.797,ok
19,1,115,Data Scientist,Meridian Apps,0.8882,ok
19,2,116,Data Scientist,Crestline Digital,0.8769,ok
19,3,110,Data Scientist,Meridian Apps,0.8,ok
19,4,109,Data Scientist,Meridian Apps,0.7901,ok
19,5,119,ML Engineer,Harborview Software,0.7722,ok
182,1,157,Business Analyst,Crestline Digital,0.9333,ok
182,2,163,Business Analyst,Meridian Apps,0.839,ok
182,3,162,Business Analyst,Driftwood Analytics,0.8288,ok
182,4,159,Business Analyst,Northbridge Data Labs,0.8288,ok
182,5,161,Business Analyst,Orbit Cloud Co,0.8288,ok
97,1,180,Product Manager,Crestline Digital,0.771,ok
97,2,178,Product Manager,Ferrous Tech,0.7615,ok
97,3,174,Product Manager,Orbit Cloud Co,0.7212,ok
97,4,176,Product Manager,Ferrous Tech,0.7047,ok
97,5,179,Product Manager,Quanta Robotics,0.6713,ok
133,1,111,Data Scientist,Driftwood Analytics,0.8256,ok
133,2,114,Data Scientist,Driftwood Analytics,0.8164,ok
133,3,112,Data Scientist,Vertex Analytics,0.8164,ok
133,4,110,Data Scientist,Meridian Apps,0.6994,ok
133,5,115,Data Scientist,Meridian Apps,0.5792,ok
263,1,118,ML Engineer,Meridian Apps,0.7829,ok
263,2,120,ML Engineer,Meridian Apps,0.6524,ok
263,3,117,ML Engineer,Bluepeak Systems,0.6319,ok
263,4,122,ML Engineer,Harborview Software,0.6207,ok
263,5,115,Data Scientist,Meridian Apps,0.5051,ok
87,1,117,ML Engineer,Bluepeak Systems,0.7821,ok
87,2,118,ML Engineer,Meridian Apps,0.7496,ok
87,3,123,ML Engineer,Ferrous Tech,0.5975,ok
87,4,121,ML Engineer,Orbit Cloud Co,0.5975,ok
87,5,120,ML Engineer,Meridian Apps,0.5389,ok
249,1,107,Data Analyst,Quanta Robotics,1.0,ok
249,2,163,Business Analyst,Meridian Apps,0.9274,ok
249,3,108,Data Analyst,Ferrous Tech,0.875,ok
249,4,101,Data Analyst,Crestline Digital,0.8569,ok
249,5,103,Data Analyst,Orbit Cloud Co,0.7942,ok
246,1,170,QA Engineer,Lumen Stack,0.86,ok
246,2,171,QA Engineer,Bluepeak Systems,0.7475,ok
246,3,169,QA Engineer,Quanta Robotics,0.646,ok
246,4,167,QA Engineer,Granite Edge Tech,0.6306,ok
246,5,166,QA Engineer,Skyline Softworks,0.6306,ok
117,1,111,Data Scientist,Driftwood Analytics,0.7115,ok
117,2,113,Data Scientist,Skyline Softworks,0.7069,ok
117,3,110,Data Scientist,Meridian Apps,0.5667,ok
117,4,114,Data Scientist,Driftwood Analytics,0.5088,ok
117,5,112,Data Scientist,Vertex Analytics,0.5088,ok
147,1,155,DevOps Engineer,Granite Edge Tech,0.8109,ok
147,2,150,DevOps Engineer,Quanta Robotics,0.6776,ok
147,3,154,DevOps Engineer,Northbridge Data Labs,0.5968,ok
147,4,149,DevOps Engineer,Northbridge Data Labs,0.5668,ok
147,5,119,ML Engineer,Harborview Software,0.4831,ok
293,1,134,Frontend Developer,Lumen Stack,0.8415,ok
293,2,136,Frontend Developer,Bluepeak Systems,0.6654,ok
293,3,139,Frontend Developer,Quanta Robotics,0.6654,ok
293,4,138,Frontend Developer,Quanta Robotics,0.5518,ok
293,5,140,Frontend Developer,Harborview Software,0.5516,ok
198,1,131,Backend Developer,Granite Edge Tech,1.0,ok
198,2,130,Backend Developer,Westgate Solutions,0.9666,ok
198,3,127,Backend Developer,Ferrous Tech,0.8913,ok
198,4,126,Backend Developer,Driftwood Analytics,0.8621,ok
198,5,125,Backend Developer,Meridian Apps,0.8123,ok
207,1,148,Full Stack Developer,Lumen Stack,0.6901,ok
207,2,103,Data Analyst,Orbit Cloud Co,0.624,ok
207,3,107,Data Analyst,Quanta Robotics,0.6126,ok
207,4,144,Full Stack Developer,Harborview Software,0.5745,ok
207,5,145,Full Stack Developer,Harborview Software,0.5702,ok
56,1,125,Backend Developer,Meridian Apps,1.0,ok
56,2,129,Backend Developer,Skyline Softworks,0.8412,ok
56,3,131,Backend Developer,Granite Edge Tech,0.8123,ok
56,4,132,Backend Developer,Granite Edge Tech,0.8062,ok
56,5,130,Backend Developer,Westgate Solutions,0.7537,ok
173,1,178,Product Manager,Ferrous Tech,0.9062,ok
173,2,179,Product Manager,Quanta Robotics,0.9028,ok
173,3,174,Product Manager,Orbit Cloud Co,0.8784,ok
173,4,176,Product Manager,Ferrous Tech,0.8671,ok
173,5,175,Product Manager,Altrodav Technologies,0.8215,ok
185,1,178,Product Manager,Ferrous Tech,0.7478,ok
185,2,179,Product Manager,Quanta Robotics,0.7451,ok
185,3,174,Product Manager,Orbit Cloud Co,0.7262,ok
185,4,176,Product Manager,Ferrous Tech,0.7175,ok
185,5,175,Product Manager,Altrodav Technologies,0.6821,ok
168,1,118,ML Engineer,Meridian Apps,0.8037,ok
168,2,120,ML Engineer,Meridian Apps,0.6692,ok
168,3,117,ML Engineer,Bluepeak Systems,0.648,ok
168,4,122,ML Engineer,Harborview Software,0.6365,ok
168,5,115,Data Scientist,Meridian Apps,0.5176,ok
140,1,178,Product Manager,Ferrous Tech,0.8588,ok
140,2,175,Product Manager,Altrodav Technologies,0.7798,ok
140,3,177,Product Manager,Granite Edge Tech,0.7683,ok
140,4,179,Product Manager,Quanta Robotics,0.6728,ok
140,5,174,Product Manager,Orbit Cloud Co,0.6349,ok
254,1,165,QA Engineer,Meridian Apps,0.8957,ok
254,2,172,QA Engineer,Ferrous Tech,0.8691,ok
254,3,169,QA Engineer,Quanta Robotics,0.7666,ok
254,4,167,QA Engineer,Granite Edge Tech,0.7583,ok
254,5,166,QA Engineer,Skyline Softworks,0.7583,ok
39,1,106,Data Analyst,Meridian Apps,0.7408,ok
39,2,105,Data Analyst,Northbridge Data Labs,0.7121,ok
39,3,108,Data Analyst,Ferrous Tech,0.7094,ok
39,4,104,Data Analyst,Bluepeak Systems,0.6999,ok
39,5,101,Data Analyst,Crestline Digital,0.6239,ok
126,1,101,Data Analyst,Crestline Digital,0.7889,ok
126,2,163,Business Analyst,Meridian Apps,0.7299,ok
126,3,162,Business Analyst,Driftwood Analytics,0.7183,ok
126,4,159,Business Analyst,Northbridge Data Labs,0.7183,ok
126,5,161,Business Analyst,Orbit Cloud Co,0.7183,ok
196,1,157,Business Analyst,Crestline Digital,0.6901,ok
196,2,164,Business Analyst,Harborview Software,0.5822,ok
196,3,162,Business Analyst,Driftwood Analytics,0.5305,ok
196,4,159,Business Analyst,Northbridge Data Labs,0.5305,ok
196,5,161,Business Analyst,Orbit Cloud Co,0.5305,ok
284,1,144,Full Stack Developer,Harborview Software,0.9118,ok
284,2,148,Full Stack Developer,Lumen Stack,0.8321,ok
284,3,145,Full Stack Developer,Harborview Software,0.8094,ok
284,4,147,Full Stack Developer,Cobalt Cloud Studio,0.7885,ok
284,5,143,Full Stack Developer,Skyline Softworks,0.6267,ok
138,1,131,Backend Developer,Granite Edge Tech,0.9551,ok
138,2,130,Backend Developer,Westgate Solutions,0.9235,ok
138,3,127,Backend Developer,Ferrous Tech,0.8524,ok
138,4,126,Backend Developer,Driftwood Analytics,0.8226,ok
138,5,125,Backend Developer,Meridian Apps,0.7757,ok
113,1,158,Business Analyst,Bluepeak Systems,1.0,ok
113,2,180,Product Manager,Crestline Digital,0.7637,ok
113,3,160,Business Analyst,Lumen Stack,0.7435,ok
113,4,157,Business Analyst,Crestline Digital,0.6934,ok
113,5,179,Product Manager,Quanta Robotics,0.6403,ok
169,1,109,Data Scientist,Meridian Apps,0.7679,ok
169,2,119,ML Engineer,Harborview Software,0.7507,ok
169,3,111,Data Scientist,Driftwood Analytics,0.7236,ok
169,4,122,ML Engineer,Harborview Software,0.7135,ok
169,5,116,Data Scientist,Crestline Digital,0.6155,ok
118,1,128,Backend Developer,Ferrous Tech,0.9603,ok
118,2,131,Backend Developer,Granite Edge Tech,0.8403,ok
118,3,129,Backend Developer,Skyline Softworks,0.8185,ok
118,4,130,Backend Developer,Westgate Solutions,0.7857,ok
118,5,126,Backend Developer,Driftwood Analytics,0.7816,ok
278,1,169,QA Engineer,Quanta Robotics,0.83,ok
278,2,167,QA Engineer,Granite Edge Tech,0.8241,ok
278,3,166,QA Engineer,Skyline Softworks,0.8241,ok
278,4,168,QA Engineer,Granite Edge Tech,0.8025,ok
278,5,165,QA Engineer,Meridian Apps,0.7939,ok
272,1,101,Data Analyst,Crestline Digital,0.8674,ok
272,2,107,Data Analyst,Quanta Robotics,0.839,ok
272,3,102,Data Analyst,Vertex Analytics,0.8195,ok
272,4,163,Business Analyst,Meridian Apps,0.781,ok
272,5,106,Data Analyst,Meridian Apps,0.7725,ok
156,1,136,Frontend Developer,Bluepeak Systems,0.9049,ok
156,2,139,Frontend Developer,Quanta Robotics,0.9049,ok
156,3,135,Frontend Developer,Skyline Softworks,0.8496,ok
156,4,133,Frontend Developer,Driftwood Analytics,0.8,ok
156,5,137,Frontend Developer,Bluepeak Systems,0.7673,ok
177,1,119,ML Engineer,Harborview Software,0.7754,ok
177,2,117,ML Engineer,Bluepeak Systems,0.7545,ok
177,3,120,ML Engineer,Meridian Apps,0.7369,ok
177,4,118,ML Engineer,Meridian Apps,0.7298,ok
177,5,116,Data Scientist,Crestline Digital,0.6364,ok
179,1,133,Frontend Developer,Driftwood Analytics,0.8783,ok
179,2,137,Frontend Developer,Bluepeak Systems,0.8413,ok
179,3,134,Frontend Developer,Lumen Stack,0.7612,ok
179,4,140,Frontend Developer,Harborview Software,0.7612,ok
179,5,136,Frontend Developer,Bluepeak Systems,0.7374,ok
3,1,148,Full Stack Developer,Lumen Stack,0.8776,ok
3,2,144,Full Stack Developer,Harborview Software,0.8747,ok
3,3,145,Full Stack Developer,Harborview Software,0.7468,ok
3,4,147,Full Stack Developer,Cobalt Cloud Studio,0.7057,ok
3,5,143,Full Stack Developer,Skyline Softworks,0.5101,ok
116,1,126,Backend Developer,Driftwood Analytics,0.8557,ok
116,2,128,Backend Developer,Ferrous Tech,0.811,ok
116,3,131,Backend Developer,Granite Edge Tech,0.7154,ok
116,4,130,Backend Developer,Westgate Solutions,0.6382,ok
116,5,129,Backend Developer,Skyline Softworks,0.5921,ok
144,1,116,Data Scientist,Crestline Digital,0.7159,ok
144,2,160,Business Analyst,Lumen Stack,0.6589,ok
144,3,164,Business Analyst,Harborview Software,0.6368,ok
144,4,115,Data Scientist,Meridian Apps,0.599,ok
144,5,158,Business Analyst,Bluepeak Systems,0.5748,ok
178,1,133,Frontend Developer,Driftwood Analytics,0.9189,ok
178,2,137,Frontend Developer,Bluepeak Systems,0.8797,ok
178,3,134,Frontend Developer,Lumen Stack,0.7948,ok
178,4,140,Frontend Developer,Harborview Software,0.7948,ok
178,5,136,Frontend Developer,Bluepeak Systems,0.772,ok
121,1,155,DevOps Engineer,Granite Edge Tech,1.0,ok
121,2,150,DevOps Engineer,Quanta Robotics,0.8875,ok
121,3,154,DevOps Engineer,Northbridge Data Labs,0.7767,ok
121,4,149,DevOps Engineer,Northbridge Data Labs,0.7483,ok
121,5,152,DevOps Engineer,Granite Edge Tech,0.6037,ok
211,1,157,Business Analyst,Crestline Digital,0.8632,ok
211,2,163,Business Analyst,Meridian Apps,0.778,ok
211,3,162,Business Analyst,Driftwood Analytics,0.7687,ok
211,4,159,Business Analyst,Northbridge Data Labs,0.7687,ok
211,5,161,Business Analyst,Orbit Cloud Co,0.7687,ok
261,1,149,DevOps Engineer,Northbridge Data Labs,0.7354,ok
261,2,155,DevOps Engineer,Granite Edge Tech,0.7115,ok
261,3,153,DevOps Engineer,Meridian Apps,0.5864,ok
261,4,152,DevOps Engineer,Granite Edge Tech,0.5482,ok
261,5,124,ML Engineer,Westgate Solutions,0.5476,ok
128,1,108,Data Analyst,Ferrous Tech,0.7357,ok
128,2,113,Data Scientist,Skyline Softworks,0.7064,ok
128,3,106,Data Analyst,Meridian Apps,0.7017,ok
128,4,110,Data Scientist,Meridian Apps,0.6549,ok
128,5,107,Data Analyst,Quanta Robotics,0.6142,ok
75,1,145,Full Stack Developer,Harborview Software,0.9297,ok
75,2,147,Full Stack Developer,Cobalt Cloud Studio,0.9047,ok
75,3,144,Full Stack Developer,Harborview Software,0.8688,ok
75,4,148,Full Stack Developer,Lumen Stack,0.7286,ok
75,5,143,Full Stack Developer,Skyline Softworks,0.7109,ok
30,1,155,DevOps Engineer,Granite Edge Tech,0.8635,ok
30,2,154,DevOps Engineer,Northbridge Data Labs,0.8569,ok
30,3,149,DevOps Engineer,Northbridge Data Labs,0.8377,ok
30,4,150,DevOps Engineer,Quanta Robotics,0.7702,ok
30,5,152,DevOps Engineer,Granite Edge Tech,0.75,ok
84,1,101,Data Analyst,Crestline Digital,0.7825,ok
